#       time       r = 30.000000       r = 60.000000       r = 90.000000
  66.0000000    2.5207494481e-02    4.3174017387e-01    4.3174047477e-01
  66.2500000    2.5532420317e-02    4.3177849385e-01    4.3177879016e-01
  66.5000000    2.5862456377e-02    4.3181590777e-01    4.3181619957e-01
  66.7500000    2.6199726410e-02    4.3185532940e-01    4.3185561679e-01
  67.0000000    2.6537519045e-02    4.3189249371e-01    4.3189277676e-01
  67.2500000    2.6875414790e-02    4.3193265214e-01    4.3193293093e-01
  67.5000000    2.7220989223e-02    4.3196945813e-01    4.3196973271e-01
  67.7500000    2.7571061261e-02    4.3200400772e-01    4.3200427814e-01
  68.0000000    2.7924550743e-02    4.3204030546e-01    4.3204057177e-01
  68.2500000    2.8282053868e-02    4.3207607960e-01    4.3207634185e-01
  68.5000000    2.8643599828e-02    4.3211206249e-01    4.3211232073e-01
  68.7500000    2.9010773437e-02    4.3215612970e-01    4.3215638398e-01
  69.0000000    2.9380660261e-02    4.3219210086e-01    4.3219235124e-01
  69.2500000    2.9754709009e-02    4.3222898906e-01    4.3222923561e-01
  69.5000000    3.0132958836e-02    4.3226460937e-01    4.3226485219e-01
  69.7500000    3.0515442381e-02    4.3229995129e-01    4.3230019045e-01
  70.0000000    3.0902200467e-02    4.3233513186e-01    4.3233536743e-01
  70.2500000    3.1293262319e-02    4.3237006573e-01    4.3237029778e-01
  70.5000000    3.1688663351e-02    4.3240476916e-01    4.3240499775e-01
  70.7500000    3.2089650338e-02    4.3243971201e-01    4.3243993721e-01
  71.0000000    3.2493859353e-02    4.3247398543e-01    4.3247420727e-01
  71.2500000    3.2901163467e-02    4.3250822814e-01    4.3250844667e-01
  71.5000000    3.3314304934e-02    4.3254216915e-01    4.3254238442e-01
  71.7500000    3.3731971802e-02    4.3257597817e-01    4.3257619021e-01
  72.0000000    3.4154200613e-02    4.3260964673e-01    4.3260985559e-01
  72.2500000    3.4581026198e-02    4.3264317349e-01    4.3264337923e-01
  72.5000000    3.5012481483e-02    4.3267653954e-01    4.3267674221e-01
  72.7500000    3.5448603831e-02    4.3270973259e-01    4.3270993225e-01
  73.0000000    3.5889429860e-02    4.3274273700e-01    4.3274293370e-01
  73.2500000    3.6334996643e-02    4.3277570782e-01    4.3277590163e-01
  73.5000000    3.6785342034e-02    4.3280830063e-01    4.3280849160e-01
  73.7500000    3.7240481447e-02    4.3284029456e-01    4.3284048273e-01
  74.0000000    3.7700485776e-02    4.3287250906e-01    4.3287269448e-01
  74.2500000    3.8165363143e-02    4.3290452683e-01    4.3290470952e-01
  74.5000000    3.8635153407e-02    4.3293638553e-01    4.3293656553e-01
  74.7500000    3.9109891901e-02    4.3296809425e-01    4.3296827159e-01
  75.0000000    3.9589614412e-02    4.3299967040e-01    4.3299984511e-01
  75.2500000    4.0074630294e-02    4.3302951001e-01    4.3302968215e-01
  75.5000000    4.0564452116e-02    4.3306086837e-01    4.3306103797e-01
  75.7500000    4.1062292468e-02    4.3309142939e-01    4.3309159651e-01
  76.0000000    4.1562399636e-02    4.3312249819e-01    4.3312266287e-01
  76.2500000    4.2067687806e-02    4.3315290663e-01    4.3315306893e-01
  76.5000000    4.2578195491e-02    4.3318362241e-01    4.3318378238e-01
  76.7500000    4.3094666936e-02    4.3321230890e-01    4.3321246657e-01
  77.0000000    4.3615680150e-02    4.3324280724e-01    4.3324296266e-01
  77.2500000    4.4142002717e-02    4.3327232581e-01    4.3327247900e-01
  77.5000000    4.4673663327e-02    4.3330241950e-01    4.3330257049e-01
  77.7500000    4.5210806193e-02    4.3333270552e-01    4.3333285435e-01
  78.0000000    4.5753260639e-02    4.3336248512e-01    4.3336263182e-01
  78.2500000    4.6301163784e-02    4.3339217878e-01    4.3339232338e-01
  78.5000000    4.6854547146e-02    4.3342170631e-01    4.3342184885e-01
  78.7500000    4.7413440475e-02    4.3345073220e-01    4.3345087273e-01
  79.0000000    4.7977877268e-02    4.3347999465e-01    4.3348013319e-01
  79.2500000    4.8554664981e-02    4.3350923202e-01    4.3350936863e-01
  79.5000000    4.9130365023e-02    4.3353821207e-01    4.3353834678e-01
  79.7500000    4.9713360075e-02    4.3356710344e-01    4.3356723628e-01
