#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
  24.5000000   -2.7455295166e-21   -6.5575900147e-06   -3.1148026392e-21   -4.6347562699e-07   -1.6476630160e-21   -1.7189789541e-07   -3.8091694453e-23   -7.2674535753e-08   -8.0428522897e-23   -3.3758171327e-08
  24.7500000   -9.7122037070e-22   -6.5462690581e-06   -3.0053750414e-21   -4.6280997345e-07   -7.0778692516e-22   -1.7166804333e-07   -4.0409291691e-22   -7.2554073259e-08   -1.4861773528e-22   -3.3706632322e-08
  25.0000000   -1.4297738128e-21   -6.5348804603e-06   -2.5128640357e-21   -4.6214465260e-07   -1.5297450303e-21   -1.7144458698e-07   -2.0520419477e-22   -7.2432419369e-08   -3.2875505910e-22   -3.3652100507e-08
  25.2500000    7.9238591475e-22   -6.5258993665e-06   -3.6077358621e-21   -4.6147960948e-07   -1.9887926616e-21   -1.7121238778e-07   -3.0272700007e-22   -7.2313890633e-08   -3.3878176731e-22   -3.3594247997e-08
  25.5000000    2.5203617719e-21   -6.5181169619e-06   -3.2188231612e-21   -4.6081483865e-07   -7.9155699026e-22   -1.7096082380e-07   -5.3818366608e-22   -7.2201225642e-08   -2.8298070458e-22   -3.3534233360e-08
  25.7500000   -4.6891617507e-21   -6.5077951077e-06   -3.2794789181e-21   -4.6015039323e-07   -5.2790486618e-22   -1.7068959373e-07   -5.2876580284e-22   -7.2094530022e-08   -3.8224792746e-22   -3.3473982362e-08
  26.0000000   -3.7973817516e-21   -6.4945400488e-06   -2.2546447965e-21   -4.5948637546e-07   -2.3688153880e-21   -1.7040893087e-07   -5.4672633129e-22   -7.1991875730e-08   -1.9024499966e-22   -3.3415306595e-08
  26.2500000    8.1780893009e-22   -6.4819860053e-06   -3.2103998369e-21   -4.5882269563e-07   -5.3681512792e-22   -1.7013435864e-07   -5.6753358317e-22   -7.1890626824e-08   -2.0093958065e-22   -3.3359329091e-08
  26.5000000   -5.7138988268e-22   -6.4725257542e-06   -2.8546515897e-22   -4.5815921195e-07   -1.4647352429e-21   -1.6987876408e-07   -4.6803114931e-22   -7.1788724475e-08   -2.3608078017e-22   -3.3306308231e-08
  26.7500000   -7.3649052383e-21   -6.4647365945e-06   -2.3844690407e-21   -4.5749583974e-07   -7.3978165929e-22   -1.6964579770e-07   -7.3657738327e-22   -7.1685269383e-08   -2.4513634591e-22   -3.3255682613e-08
  27.0000000   -2.5459118747e-21   -6.4560620518e-06   -2.3643265987e-21   -4.5683259433e-07   -1.1957208841e-21   -1.6942820382e-07   -3.2222698953e-22   -7.1580282820e-08   -7.6851434204e-23   -3.3206219931e-08
  27.2500000   -2.6216627160e-21   -6.4453493410e-06   -1.1768155566e-21   -4.5616962268e-07   -1.1354989270e-21   -1.6921188575e-07   -6.1135733081e-22   -7.1474031725e-08   -4.5747498581e-23   -3.3156407092e-08
  27.5000000   -3.2024592894e-21   -6.4330358524e-06   -3.6023028294e-21   -4.5550700787e-07   -1.2953699577e-21   -1.6898328728e-07   -2.7999601728e-22   -7.1366445475e-08   -1.5346301786e-22   -3.3104930948e-08
  27.7500000   -2.7037326568e-21   -6.4209560689e-06   -3.4066081651e-21   -4.5484470074e-07   -4.5129388832e-22   -1.6873569618e-07   -8.4366055166e-22   -7.1257137343e-08   -3.1803187722e-22   -3.3051139740e-08
  28.0000000   -3.6462648440e-21   -6.4114544642e-06   -1.8267691950e-21   -4.5418249840e-07   -1.3565894851e-21   -1.6847117521e-07   -3.7030751477e-22   -7.1145896587e-08   -4.6448773498e-22   -3.2995213580e-08
  28.2500000   -1.7192094739e-21   -6.4050794444e-06   -2.8491972192e-21   -4.5352023212e-07   -1.6800472755e-22   -1.6819793573e-07   -4.9881312452e-22   -7.1033130550e-08   -3.5984646135e-22   -3.2937933466e-08
