#       time       r = 30.000000       r = 60.000000       r = 90.000000
  72.2500000    3.6803911683e-07    2.5035822339e-06    2.5035758060e-06
  72.5000000    3.8941267919e-07    2.4769595012e-06    2.4769536883e-06
  72.7500000    4.1273475435e-07    2.4511250228e-06    2.4511203884e-06
  73.0000000    4.3707094965e-07    2.4271001677e-06    2.4270971608e-06
  73.2500000    4.5937779412e-07    2.5600313785e-06    2.5600302454e-06
  73.5000000    4.8015963869e-07    2.5475815026e-06    2.5475823011e-06
  73.7500000    5.0221277657e-07    2.5374476494e-06    2.5374503658e-06
  74.0000000    5.2382298685e-07    2.5276845843e-06    2.5276892790e-06
  74.2500000    5.4337228849e-07    2.5170807037e-06    2.5170875971e-06
  74.5000000    5.6309833243e-07    2.5089378071e-06    2.5089472594e-06
  74.7500000    5.8226707890e-07    2.4921656603e-06    2.4921780669e-06
  75.0000000    5.9845460806e-07    2.4837338228e-06    2.4837494876e-06
  75.2500000    6.1165056511e-07    2.4851181113e-06    2.4851371551e-06
  75.5000000    6.2272165884e-07    2.4798033997e-06    2.4798257299e-06
  75.7500000    6.3306688951e-07    2.4757289954e-06    2.4757543350e-06
  76.0000000    6.4260953294e-07    2.4723845678e-06    2.4724125291e-06
  76.2500000    6.5050541149e-07    2.4583741416e-06    2.4584043298e-06
  76.5000000    6.5702989310e-07    2.4526799075e-06    2.4527120210e-06
  76.7500000    6.6356057534e-07    2.4662572596e-06    2.4662911481e-06
  77.0000000    6.7064433704e-07    2.4665639177e-06    2.4665995690e-06
  77.2500000    6.7644106458e-07    2.4681038082e-06    2.4681412628e-06
  77.5000000    6.8239306462e-07    2.4697157902e-06    2.4697550226e-06
  77.7500000    6.8958032449e-07    2.4735252103e-06    2.4735660276e-06
  78.0000000    6.9914217557e-07    2.4791600068e-06    2.4792020059e-06
  78.2500000    7.1087974278e-07    2.4766947433e-06    2.4767373399e-06
  78.5000000    7.2217737683e-07    2.4807176478e-06    2.4807601653e-06
  78.7500000    7.3289752158e-07    2.4855852851e-06    2.4856270735e-06
