#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
  23.2500000    1.5631600821e-04    7.1742697861e-21    1.6005615382e-05    3.2555037326e-23    6.7224151688e-06    2.3865491831e-23    3.1217010001e-06    4.1740989643e-23    1.5541424170e-06    1.9577249282e-24
  23.5000000    1.5602740967e-04    7.8594949821e-21    1.5975292428e-05    6.9687869060e-23    6.7091635620e-06   -1.6469557725e-23    3.1151537964e-06    4.7786662482e-23    1.5506200427e-06    1.8384145343e-23
  23.7500000    1.5576709841e-04    7.9427628191e-21    1.5944962540e-05    9.3612600430e-23    6.6959150575e-06    5.3717446895e-23    3.1086137613e-06    6.7182819724e-23    1.5471002937e-06   -2.6416747274e-24
  24.0000000    1.5551311560e-04    6.7825695171e-21    1.5914624076e-05    9.1082909222e-23    6.6826235542e-06    3.7077207115e-23    3.1020569741e-06    5.9920697579e-23    1.5435794891e-06    5.4271625192e-24
  24.2500000    1.5524589785e-04    8.8812726721e-22    1.5884275728e-05   -6.1407888854e-23    6.6692643791e-06    5.4327111123e-23    3.0954665607e-06    6.5902257453e-23    1.5400565148e-06    2.3673299040e-23
  24.5000000    1.5495530788e-04    8.3336174761e-21    1.5853917391e-05    1.0458263150e-22    6.6558433297e-06    3.7498987677e-23    3.0888390227e-06    5.9903325373e-23    1.5365336710e-06    6.0847662145e-24
  24.7500000    1.5463642215e-04    8.1361081574e-21    1.5823550372e-05    2.4085625616e-22    6.6423875532e-06    4.0752653950e-23    3.0821851084e-06    2.4132445534e-23    1.5330149084e-06    9.4958739176e-24
  25.0000000    1.5429454883e-04    5.5333405428e-21    1.5793176056e-05    1.8257707937e-22    6.6289314673e-06    9.7194008638e-23    3.0755260217e-06    7.8860090846e-23    1.5295032227e-06    8.8028676339e-24
  25.2500000    1.5395731222e-04    3.0167348482e-21    1.5762794251e-05   -7.4942937487e-23    6.6155086086e-06    4.0635396909e-23    3.0688858697e-06    8.3724353234e-23    1.5259989983e-06    1.4339669246e-23
  25.5000000    1.5366366687e-04    6.5920724285e-21    1.5732402765e-05    2.4208505890e-22    6.6021466767e-06    4.9775991294e-23    3.0622825451e-06    1.7725820508e-23    1.5225002196e-06    3.7714435825e-24
